Airline_0,Airline_1,Airline_2,Airline_3,Source_0,Source_1,Source_2,Destination_0,Destination_1,Destination_2,Price,journey_day,journey_month,day_of_week,dep_hour,arrival_hour,duration_minutes,total_stops_num
0,1,1,1,0,1,1,0,1,1,6216,15,4,0,6,9,190,0
1,0,0,0,0,1,0,0,1,0,5192,24,5,4,7,19,710,1
0,0,0,1,0,0,1,1,0,1,4823,9,4,1,20,22,170,0
0,1,0,0,0,0,1,1,0,1,3919,3,4,2,9,12,170,0
0,0,0,1,1,0,1,1,1,0,2754,3,6,0,19,20,90,0
0,1,0,1,0,1,1,0,1,1,9315,9,5,3,7,19,690,1
0,1,0,1,0,1,1,0,1,1,11667,27,3,2,10,18,530,1
0,0,1,1,0,1,0,0,1,0,6224,12,6,2,8,4,1215,1
0,0,1,0,0,1,0,0,1,0,13349,24,3,6,9,5,1210,2
0,0,1,1,0,0,1,0,0,1,11087,18,3,0,16,9,965,1
0,1,0,1,0,1,1,0,1,1,15603,6,3,2,13,1,755,1
0,0,1,1,0,1,1,0,1,1,15129,9,5,3,19,12,1025,2
0,0,0,1,0,0,1,1,0,1,4823,9,4,1,16,19,180,0
0,1,1,1,0,1,0,0,1,0,8452,1,5,2,7,22,930,1
0,1,0,1,0,1,1,0,1,1,12524,6,6,3,7,19,690,1
0,1,0,0,1,0,0,1,0,0,3384,27,3,2,17,20,140,0
0,0,1,1,0,1,1,0,1,1,10262,1,6,5,19,19,1425,1
0,1,0,0,1,0,1,1,1,0,1965,18,6,1,13,14,90,0
0,0,0,1,0,1,0,0,1,0,4804,18,5,5,22,0,155,0
0,0,1,1,0,1,1,0,1,1,16079,27,5,0,18,19,1485,1
0,0,1,1,0,1,1,0,1,1,13292,1,6,5,21,19,1295,2
1,0,0,0,0,1,1,0,1,1,6751,9,5,3,7,13,330,1
0,0,1,0,0,1,1,0,1,1,8669,15,5,2,7,19,735,1
0,0,0,1,0,1,1,0,1,1,14871,3,3,6,17,1,485,1
0,0,1,1,0,1,1,0,1,1,12898,21,5,1,14,19,300,1
0,1,0,0,0,0,1,1,0,1,3919,6,6,3,9,12,170,0
0,1,0,1,0,1,1,0,1,1,36983,1,3,4,12,19,385,1
0,0,0,1,1,0,0,1,0,0,3597,3,6,0,19,21,140,0
0,0,1,0,0,0,1,0,0,1,10741,9,3,5,17,19,165,0
0,0,1,0,0,1,0,0,1,0,11432,6,6,3,16,5,765,2
0,0,1,1,0,0,1,0,0,1,11087,12,3,1,18,10,950,1
0,0,1,1,0,1,1,0,1,1,13292,3,6,0,9,12,1620,2
0,0,1,0,0,1,1,0,1,1,10493,15,6,5,5,7,1585,3
0,1,1,0,0,0,1,0,0,1,7631,9,3,5,7,10,175,0
0,0,1,0,0,1,1,0,1,1,13381,6,6,3,6,7,1490,2
0,0,1,1,0,1,0,0,1,0,13731,6,6,3,20,4,520,1
0,0,1,0,0,1,1,0,1,1,11911,21,5,1,5,7,1545,2
0,0,0,1,0,0,1,1,0,1,4591,18,4,3,23,2,170,0
0,1,0,1,0,1,1,0,1,1,14848,3,6,0,13,19,375,1
0,1,0,1,0,1,1,0,1,1,8266,12,6,2,8,19,630,1
0,0,1,0,0,1,1,0,1,1,12392,18,5,5,17,19,1560,2
0,0,1,1,0,1,0,0,1,0,13044,12,6,2,18,12,1025,1
0,0,1,1,0,1,1,0,1,1,12898,21,5,1,7,4,1280,1
0,0,1,1,0,1,1,0,1,1,12242,21,3,3,22,4,335,1
0,0,0,1,0,0,1,1,0,1,3943,18,5,5,10,13,170,0
0,1,1,1,0,1,0,0,1,0,11105,24,3,6,20,22,1550,1
0,0,1,1,0,1,0,0,1,0,14388,12,5,6,21,9,730,1
0,0,1,1,0,1,1,0,1,1,13014,18,5,5,19,12,1025,2
0,1,0,1,0,1,1,0,1,1,15411,6,3,2,10,18,510,1
0,0,1,1,0,1,1,0,1,1,16289,9,3,5,19,18,1385,1
0,0,0,1,0,1,1,0,1,1,6442,15,5,2,6,16,560,1
0,0,1,1,0,1,0,0,1,0,10844,18,5,5,8,16,475,1
0,0,1,1,1,0,1,1,1,0,5678,18,5,5,10,11,90,0
0,0,0,1,0,0,1,1,0,1,6906,12,4,4,23,2,170,0
0,1,0,0,1,0,0,1,0,0,3543,21,5,1,9,12,135,0
0,0,1,1,0,1,1,0,1,1,14714,6,6,3,9,19,600,1
1,0,0,1,0,0,1,0,0,1,11793,3,3,6,16,18,155,0
0,1,0,1,0,1,1,0,1,1,14323,15,5,2,11,19,465,1
0,1,0,0,0,0,1,1,0,1,3971,9,4,1,21,0,175,0
0,1,1,1,0,1,0,0,1,0,8452,6,5,0,20,22,1580,1
0,1,1,1,0,0,1,1,0,1,5403,12,4,4,7,9,160,0
0,1,0,1,0,1,1,0,1,1,13727,9,5,3,10,21,660,1
0,0,1,0,0,1,0,0,1,0,12639,1,4,0,10,5,1165,2
0,0,1,1,0,0,1,1,0,1,5198,18,4,3,15,18,175,0
0,1,1,1,0,0,1,1,0,1,4878,1,6,5,19,22,165,0
0,0,1,1,0,1,1,0,1,1,12373,18,5,5,19,19,1395,1
0,1,0,1,0,1,1,0,1,1,8552,3,3,6,7,16,540,1
0,1,1,1,0,1,1,0,1,1,6741,21,4,6,14,17,190,0
0,1,0,1,0,1,1,0,1,1,6481,9,4,1,12,19,385,1
0,1,0,1,0,1,1,0,1,1,7354,6,6,3,10,19,520,1
0,0,1,0,0,0,1,1,0,1,5228,21,4,6,21,23,170,0
0,0,1,1,0,1,0,0,1,0,10844,12,5,6,8,20,740,1
0,0,0,1,0,1,1,0,1,1,6347,18,5,5,6,12,320,1
0,0,1,0,0,0,1,0,0,1,5013,15,3,4,8,12,240,1
0,0,1,1,0,1,0,0,1,0,9663,9,6,6,18,4,585,1
0,0,0,1,0,0,1,1,0,1,4823,6,4,5,18,21,175,0
0,0,1,0,0,1,1,0,1,1,13381,24,6,0,16,19,1580,2
0,1,0,0,1,0,0,1,0,0,3543,1,6,5,9,12,135,0
0,0,1,1,0,1,0,0,1,0,9663,15,5,2,18,4,585,1
0,0,1,1,0,1,0,0,1,0,7064,1,4,0,18,19,1495,1
0,0,1,1,0,1,1,0,1,1,10262,9,6,6,7,19,715,1
0,0,1,0,0,1,1,0,1,1,13013,1,6,5,10,19,500,2
0,0,1,1,0,1,1,0,1,1,15339,27,6,3,19,12,1045,2
0,1,1,0,0,0,1,1,0,1,4937,18,4,3,11,14,170,0
0,0,0,1,0,1,1,0,1,1,6818,6,6,3,5,12,425,1
0,0,1,0,0,1,1,0,1,1,10441,18,5,5,22,19,1275,2
0,0,1,1,0,1,1,0,1,1,5177,3,4,2,14,19,300,1
0,0,0,1,1,0,0,1,0,0,3858,27,6,3,11,14,145,0
0,0,0,1,0,1,0,0,1,0,6534,18,5,5,21,2,315,1
0,1,0,1,0,1,1,0,1,1,6795,15,6,5,10,1,910,1
0,1,0,1,0,1,1,0,1,1,9736,3,6,0,7,19,705,1
0,0,1,1,0,0,1,1,0,1,7229,1,5,2,19,22,180,0
0,1,0,0,0,1,1,0,1,1,4957,24,4,2,17,22,295,1
0,0,0,1,0,0,1,0,0,1,7648,9,3,5,6,8,165,0
0,1,0,0,0,1,0,0,1,0,3873,15,6,5,14,17,150,0
0,0,1,1,0,1,0,0,1,0,14388,12,5,6,18,4,585,1
0,0,0,1,0,1,0,0,1,0,5618,6,3,2,17,19,160,0
0,1,0,1,0,1,1,0,1,1,7408,9,6,6,19,1,390,1
1,0,0,0,0,1,1,0,1,1,13774,3,3,6,16,22,330,1
0,1,1,1,0,0,1,1,0,1,4668,3,5,4,7,9,160,0
0,0,1,1,0,1,1,0,1,1,13082,21,3,3,18,4,2045,2
0,0,1,0,0,1,1,0,1,1,8669,3,6,0,3,19,925,1
0,0,0,1,0,1,1,0,1,1,6316,24,6,0,16,1,570,1
0,0,1,1,0,1,1,0,1,1,12583,6,3,2,22,4,365,1
0,1,1,1,0,0,1,0,0,1,7923,9,3,5,16,18,160,0
0,1,1,0,0,1,1,0,1,1,7378,3,3,6,7,12,350,1
0,1,1,1,0,0,1,1,0,1,4878,3,6,0,19,22,165,0
0,0,1,1,0,1,0,0,1,0,10844,18,5,5,16,19,1640,1
0,0,1,1,0,0,1,1,0,1,7229,3,4,2,8,11,180,0
0,1,0,0,0,1,1,0,1,1,6297,21,5,1,6,11,315,1
0,0,1,1,0,1,0,0,1,0,8529,12,6,2,20,12,960,1
0,1,0,1,0,1,1,0,1,1,13727,18,5,5,14,21,420,1
0,1,0,0,0,1,0,0,1,0,6643,24,5,4,8,17,520,1
0,1,0,1,0,1,1,0,1,1,10197,9,5,3,10,19,540,1
0,1,0,0,0,1,0,0,1,0,4911,21,4,6,22,0,140,0
0,0,0,1,1,0,0,1,0,0,6482,6,3,2,5,7,140,0
0,0,1,1,0,0,1,0,0,1,26890,1,3,4,8,15,380,1
0,0,0,1,0,1,0,0,1,0,3717,18,5,5,19,23,265,1
0,0,0,1,1,0,0,1,0,0,3597,1,6,5,13,15,140,0
0,0,1,0,0,0,1,0,0,1,10846,18,3,0,11,22,665,2
0,0,1,0,0,0,1,0,0,1,14069,1,3,4,5,22,1015,1
0,0,1,1,0,1,1,0,1,1,5177,1,4,0,22,12,825,1
0,0,1,0,0,1,1,0,1,1,14641,6,3,2,5,7,1545,2
0,0,0,1,0,1,1,0,1,1,6442,6,6,3,8,22,835,1
0,0,1,0,0,1,1,0,1,1,5704,21,3,3,17,23,315,1
0,0,1,1,0,1,0,0,1,0,9663,6,5,0,14,9,1155,1
0,0,1,1,0,1,1,0,1,1,14714,6,6,3,20,4,450,1
0,0,1,1,0,1,1,0,1,1,5406,1,4,0,10,19,540,1
0,1,1,1,0,1,0,0,1,0,8610,15,5,2,20,20,1440,1
0,0,1,1,0,1,1,0,1,1,14237,12,6,2,18,12,1090,2
0,0,0,1,0,0,1,1,0,1,4823,9,6,6,7,10,175,0
0,0,0,1,1,0,1,1,1,0,2227,27,3,2,20,21,90,0
0,0,1,1,0,1,1,0,1,1,12373,18,5,5,7,4,1280,1
0,0,1,0,0,1,1,0,1,1,8372,6,6,3,13,19,375,1
0,0,1,1,0,1,1,0,1,1,17024,3,3,6,13,4,870,1
0,0,1,0,1,0,1,1,1,0,3100,27,5,0,21,22,80,0
0,0,1,1,0,1,1,0,1,1,14053,9,3,5,6,19,775,1
0,0,0,1,1,0,0,1,0,0,3540,9,5,3,5,7,145,0
0,1,1,1,0,1,0,0,1,0,9345,21,5,1,20,18,1350,1
0,0,1,1,0,1,1,0,1,1,10368,1,6,5,5,4,1375,2
0,0,1,1,0,0,1,0,0,1,26890,1,3,4,7,12,325,1
0,1,0,0,1,0,1,1,1,0,5755,9,3,5,8,10,85,0
0,0,1,1,0,0,1,0,0,1,7832,21,3,3,8,16,435,1
0,0,1,1,0,1,0,0,1,0,14388,6,5,0,8,20,740,1
0,0,1,0,0,1,1,0,1,1,8839,27,6,3,13,9,1210,2
0,0,1,0,0,1,1,0,1,1,22096,3,3,6,22,19,1275,2
0,1,1,1,1,0,0,1,0,0,3687,27,5,0,7,9,135,0
0,1,0,1,0,1,1,0,1,1,9627,15,5,2,8,19,630,1
0,1,0,1,0,1,1,0,1,1,13542,21,3,3,11,1,845,1
0,0,0,1,0,0,1,1,0,1,4423,27,4,5,4,6,170,0
0,0,0,1,0,1,1,0,1,1,8899,3,3,6,4,21,985,2
0,1,0,0,0,1,1,0,1,1,5583,21,4,6,6,11,315,1
1,0,0,0,0,1,1,0,1,1,6752,27,5,0,16,6,830,1
0,1,0,0,1,0,0,1,0,0,3543,21,5,1,8,10,135,0
0,0,1,1,0,0,1,0,0,1,7832,21,3,3,8,15,435,1
0,0,1,0,0,1,0,0,1,0,10991,1,5,2,5,8,1625,2
0,0,1,1,0,1,1,0,1,1,12898,27,5,0,9,12,1655,1
0,0,1,1,0,1,1,0,1,1,12898,27,5,0,14,19,300,1
0,1,1,0,0,0,1,1,0,1,3398,24,5,4,11,14,170,0
0,0,1,0,0,1,1,0,1,1,5201,24,4,2,5,8,170,0
0,0,1,0,0,1,0,0,1,0,13873,6,5,0,10,1,920,2
0,0,1,0,0,1,1,0,1,1,7384,15,6,5,17,23,320,1
0,0,1,1,0,1,1,0,1,1,10262,6,6,3,18,4,610,1
0,0,1,1,0,1,0,0,1,0,10031,24,3,6,8,12,1655,1
0,0,1,1,0,1,0,0,1,0,12384,6,5,0,9,19,575,1
0,0,1,1,0,1,0,0,1,0,7757,9,5,3,14,18,1690,1
0,0,1,1,0,0,1,0,0,1,17261,6,3,2,21,11,840,1
0,1,0,0,1,0,0,1,0,0,7298,1,3,4,9,12,155,0
0,0,1,1,0,0,1,1,0,1,7229,6,4,5,15,18,175,0
0,0,0,1,0,1,0,0,1,0,4174,1,4,0,4,7,155,0
0,0,0,1,0,1,0,0,1,0,5699,18,5,5,17,22,280,1
0,0,1,0,0,1,0,0,1,0,4880,24,4,2,14,16,150,0
0,0,1,0,0,1,1,0,1,1,15284,6,3,2,8,19,675,1
0,0,1,1,0,1,0,0,1,0,13759,24,3,6,8,16,475,1
0,1,1,1,0,1,0,0,1,0,16092,24,3,6,9,18,530,1
0,0,0,1,1,0,1,1,1,0,4392,9,3,5,6,7,85,0
0,0,1,1,0,1,1,0,1,1,10262,24,6,0,20,12,940,1
0,1,0,0,0,1,0,0,1,0,3841,12,6,2,6,9,155,0
0,1,1,0,0,0,1,1,0,1,5048,1,6,5,7,10,175,0
0,0,1,0,0,1,0,0,1,0,11096,21,5,1,7,20,805,1
0,0,0,1,0,1,1,0,1,1,5073,24,4,2,7,12,275,1
0,0,1,1,0,1,1,0,1,1,19828,3,3,6,9,4,1110,1
0,1,1,1,1,0,0,1,0,0,3739,21,3,3,7,9,135,0
0,0,1,0,0,1,1,0,1,1,10598,9,3,5,5,19,2295,2
0,0,1,1,0,0,1,1,0,1,7229,15,6,5,18,22,185,0
0,1,1,1,0,1,0,0,1,0,8610,1,4,0,17,18,1550,1
0,1,1,1,0,1,1,0,1,1,6216,9,5,3,14,17,190,0
0,0,1,0,0,0,1,1,0,1,6961,9,6,6,13,16,170,0
0,0,1,1,0,1,0,0,1,0,10703,6,5,0,9,21,690,1
0,0,1,1,0,1,0,0,1,0,14151,15,5,2,17,23,395,1
0,0,1,1,0,1,0,0,1,0,8586,9,5,3,6,10,1655,1
0,0,0,1,0,1,0,0,1,0,4488,12,4,4,20,22,155,0
0,1,0,1,0,1,1,0,1,1,7408,15,6,5,18,1,450,1
0,0,1,1,0,1,1,0,1,1,5443,18,4,3,11,14,195,0
0,0,1,1,0,1,0,0,1,0,10539,12,6,2,9,19,575,1
0,1,0,1,0,1,1,0,1,1,7723,1,6,5,13,1,750,1
0,1,0,1,0,1,1,0,1,1,15411,6,3,2,7,18,680,1
0,0,1,1,0,0,1,1,0,1,7229,21,5,1,7,10,180,0
0,0,0,1,0,1,0,0,1,0,4804,21,6,4,20,22,155,0
0,0,1,1,1,0,1,1,1,0,4050,3,3,6,2,4,90,0
0,0,1,1,0,1,0,0,1,0,14151,18,5,5,17,19,1570,1
0,1,0,0,0,1,1,0,1,1,4957,6,4,5,17,22,295,1
0,0,1,0,0,0,1,0,0,1,7591,3,3,6,21,23,165,0
0,0,1,1,0,1,0,0,1,0,11134,24,3,6,13,22,520,1
0,0,0,1,0,1,1,0,1,1,6600,27,5,0,5,12,425,1
0,0,1,0,0,0,1,0,0,1,4966,9,3,5,21,23,165,0
0,0,1,0,0,1,1,0,1,1,15481,1,6,5,6,7,1490,2
0,1,0,0,0,1,0,0,1,0,5515,1,3,4,22,0,140,0
0,0,1,1,0,1,1,0,1,1,14714,15,6,5,8,19,660,1
0,1,1,0,0,1,1,0,1,1,4959,15,6,5,10,19,540,1
0,0,1,1,0,0,1,1,0,1,7229,21,4,6,11,14,175,0
0,0,1,0,0,1,1,0,1,1,6094,15,5,2,18,21,185,0
1,0,0,0,0,1,0,0,1,0,4409,24,4,2,10,12,155,0
0,1,0,1,0,1,1,0,1,1,9794,18,5,5,6,19,780,1
0,0,1,1,1,0,1,1,1,0,5678,3,4,2,2,4,85,0
0,0,0,1,0,1,1,0,1,1,6442,15,6,5,8,16,455,1
0,1,1,1,0,0,1,1,0,1,4878,18,5,5,7,9,160,0
0,0,1,1,0,1,0,0,1,0,12446,24,3,6,21,10,775,1
0,0,1,1,0,1,1,0,1,1,16704,9,5,3,23,4,1760,2
0,0,1,1,0,0,1,0,0,1,9134,15,3,4,5,10,300,1
0,0,1,1,0,1,0,0,1,0,8586,15,5,2,20,4,520,1
0,0,1,1,0,0,1,1,0,1,7229,1,6,5,7,10,180,0
0,0,1,1,0,0,1,1,0,1,6144,21,4,6,7,10,180,0
0,0,1,0,0,0,1,1,0,1,6961,18,5,5,10,12,165,0
0,0,1,1,0,1,0,0,1,0,10844,9,5,3,16,4,730,1
0,0,0,1,1,0,0,1,0,0,3597,21,5,1,19,21,140,0
0,1,0,0,0,0,1,0,0,1,7139,21,3,3,10,18,475,1
0,0,1,0,1,0,1,1,1,0,25139,6,3,2,9,15,1775,2
0,0,1,1,0,1,1,0,1,1,10368,1,6,5,9,12,1615,2
0,0,1,0,0,1,1,0,1,1,5117,6,4,5,20,9,765,1
0,1,0,1,0,1,1,0,1,1,9211,18,5,5,11,19,455,1
0,1,0,0,0,1,0,0,1,0,4174,15,4,0,17,19,150,0
0,1,0,1,0,1,1,0,1,1,10786,27,5,0,7,19,705,1
0,0,1,1,0,0,1,0,0,1,9134,15,3,4,8,7,1420,1
0,0,1,1,0,1,1,0,1,1,13376,1,6,5,14,4,830,2
0,0,1,0,0,0,1,0,0,1,6955,21,3,3,22,10,770,1
0,0,1,1,0,1,0,0,1,0,10844,9,5,3,8,18,590,1
1,0,0,0,0,1,0,0,1,0,3807,1,4,0,19,22,150,0
0,0,1,1,0,1,0,0,1,0,9663,1,5,2,14,12,1315,1
0,0,1,1,0,1,1,0,1,1,12373,9,5,3,2,4,1570,1
0,1,0,0,0,0,1,1,0,1,4991,1,5,2,21,0,175,0
0,0,1,0,0,1,1,0,1,1,6745,21,3,3,23,19,1215,1
0,0,1,1,0,1,1,0,1,1,10262,15,6,5,22,19,1210,1
0,0,1,1,0,1,1,0,1,1,6540,27,3,2,17,4,655,1
0,1,0,0,0,1,0,0,1,0,3873,6,4,5,17,19,150,0
0,0,1,1,0,1,1,0,1,1,15554,9,5,3,21,19,1270,1
0,0,0,1,0,1,0,0,1,0,4804,27,5,0,20,22,155,0
0,0,1,1,0,1,1,0,1,1,7438,27,3,2,23,19,1240,1
1,0,0,0,0,0,1,1,0,1,6181,3,5,4,4,7,170,0
0,1,0,1,0,1,1,0,1,1,9424,1,5,2,19,1,390,1
0,0,1,0,0,0,1,0,0,1,12725,12,3,1,17,23,1800,2
0,0,1,0,0,0,1,0,0,1,6046,15,3,4,8,21,790,1
0,1,0,0,0,0,1,1,0,1,3971,15,6,5,21,0,175,0
0,0,1,1,0,1,0,0,1,0,12692,6,6,3,20,14,1080,1
0,0,0,1,0,1,1,0,1,1,7451,6,3,2,14,22,480,1
0,0,1,1,0,0,1,0,0,1,13817,12,3,1,22,7,525,1
0,0,1,1,0,1,0,0,1,0,10703,6,5,0,9,22,750,1
0,0,1,1,0,0,1,0,0,1,13817,12,3,1,21,10,800,1
0,0,1,1,0,0,1,0,0,1,27210,15,3,4,22,5,370,1
0,0,1,1,0,1,0,0,1,0,13941,18,5,5,21,4,450,1
0,0,1,0,0,0,1,0,0,1,10246,1,3,4,17,12,1155,1
0,0,0,1,0,1,0,0,1,0,4804,6,5,0,17,19,155,0
1,0,0,0,0,1,0,0,1,0,6810,6,6,3,22,10,720,1
0,0,1,1,0,0,1,1,0,1,5198,1,5,2,8,11,180,0
0,1,1,1,0,0,1,1,0,1,5613,3,5,4,21,23,170,0
0,0,0,1,1,0,1,1,1,0,4784,3,3,6,21,22,85,0
0,0,1,1,0,1,1,0,1,1,5406,21,3,3,19,18,1385,1
0,0,1,0,0,0,1,1,0,1,5228,27,4,5,13,16,170,0
0,0,1,1,0,1,1,0,1,1,12898,27,5,0,20,19,1325,1
0,0,1,0,1,0,0,1,0,0,4667,15,6,5,11,13,135,0
0,0,1,1,0,1,0,0,1,0,14781,21,5,1,14,19,345,1
0,1,1,1,0,0,1,1,0,1,5403,21,4,6,9,12,170,0
0,0,1,1,0,1,0,0,1,0,9899,12,6,2,14,23,570,1
0,0,1,1,0,1,1,0,1,1,13029,21,5,1,19,4,535,2
0,1,1,1,0,1,0,0,1,0,9187,18,5,5,17,10,1065,1
0,0,0,1,0,0,1,1,0,1,4823,24,5,4,20,22,170,0
0,0,1,0,0,1,1,0,1,1,8665,27,3,2,21,19,1305,2
0,0,0,1,0,1,1,0,1,1,14871,6,3,2,8,21,755,1
0,0,0,1,1,0,1,1,1,0,4049,21,6,4,6,7,90,0
0,0,1,0,1,0,0,1,0,0,4667,12,6,2,11,13,135,0
0,0,0,1,0,1,0,0,1,0,4226,9,4,1,19,23,235,1
0,0,1,0,0,0,1,0,0,1,7591,3,3,6,6,8,165,0
0,0,1,1,0,0,1,0,0,1,19225,6,3,2,5,13,450,1
0,0,1,1,0,1,1,0,1,1,12898,27,5,0,19,12,1040,1
0,0,0,1,1,0,1,1,1,0,2754,9,6,6,12,13,90,0
0,1,0,0,1,0,1,1,1,0,1965,3,5,4,13,14,90,0
0,0,1,0,0,1,0,0,1,0,12835,24,3,6,16,23,1830,2
1,0,1,0,0,0,1,0,0,1,52229,1,3,4,5,10,300,1
0,1,0,1,0,1,1,0,1,1,14533,15,5,2,8,19,675,1
0,1,1,1,0,0,1,1,0,1,4668,24,6,0,9,12,170,0
0,0,1,1,0,1,1,0,1,1,11822,9,4,1,17,12,1145,1
0,0,1,1,0,1,1,0,1,1,6017,27,3,2,21,4,395,1
0,0,1,1,0,1,1,0,1,1,14714,9,6,6,11,19,450,1
0,1,0,0,1,0,0,1,0,0,3597,9,6,6,8,10,135,0
1,0,0,0,0,0,1,1,0,1,3383,24,4,2,11,13,165,0
0,0,1,0,0,1,0,0,1,0,11642,18,5,5,16,5,765,2
0,1,1,1,0,0,1,1,0,1,5403,27,4,5,21,23,170,0
0,0,1,0,0,1,1,0,1,1,14221,3,3,6,16,19,1595,2
0,0,1,1,0,1,0,0,1,0,8586,18,5,5,21,10,775,1
0,0,0,1,1,0,1,1,1,0,4049,12,6,2,9,10,90,0
0,0,1,1,0,1,1,0,1,1,10262,3,6,0,19,4,520,1
0,1,0,1,0,1,1,0,1,1,7888,21,5,1,7,21,840,1
0,0,1,0,0,1,1,0,1,1,8236,21,3,3,19,19,1410,2
0,0,1,0,0,1,1,0,1,1,12961,6,6,3,13,19,1795,2
0,0,1,1,0,1,0,0,1,0,8586,9,5,3,6,4,1330,1
0,0,0,1,0,1,0,0,1,0,5279,18,5,5,8,13,290,1
0,1,1,0,0,0,1,1,0,1,3419,18,6,1,20,23,165,0
0,0,1,1,0,1,1,0,1,1,13292,15,6,5,5,19,810,2
0,0,1,1,0,1,0,0,1,0,13067,15,5,2,20,9,800,1
0,0,0,1,1,0,0,1,0,0,3597,3,5,4,13,15,140,0
0,0,1,1,0,1,1,0,1,1,15554,18,5,5,7,19,715,1
0,0,0,1,0,1,1,0,1,1,6027,15,5,2,17,22,310,1
0,0,1,1,0,1,0,0,1,0,14781,9,5,3,6,18,705,1
0,0,0,1,0,0,1,1,0,1,3943,27,5,0,21,0,180,0
0,1,1,0,0,1,1,0,1,1,5842,12,6,2,7,13,370,1
0,0,0,1,1,0,0,1,0,0,4326,15,3,4,5,7,140,0
0,1,0,1,0,1,1,0,1,1,8937,1,6,5,8,19,645,1
0,0,1,0,1,0,0,1,0,0,3670,21,3,3,11,13,135,0
0,0,0,1,0,0,1,1,0,1,4823,18,6,1,18,21,175,0
0,0,1,1,1,0,1,1,1,0,2071,3,4,2,19,21,90,0
0,1,0,1,0,1,1,0,1,1,6093,27,6,3,14,22,455,1
0,1,1,1,0,1,0,0,1,0,11682,24,3,6,20,22,1595,1
0,0,0,1,0,0,1,0,0,1,7774,3,3,6,5,10,285,1
0,0,1,1,0,1,0,0,1,0,13067,12,5,6,17,14,1285,1
0,0,0,1,0,1,1,0,1,1,7514,27,5,0,7,16,515,1
0,1,0,1,0,1,1,0,1,1,6838,9,4,1,17,1,510,1
0,0,0,1,1,0,0,1,0,0,3858,18,3,0,13,15,135,0
0,1,0,1,0,1,1,0,1,1,6795,15,6,5,12,1,760,1
0,0,1,1,0,1,1,0,1,1,16263,27,5,0,20,4,505,2
0,0,1,0,0,1,0,0,1,0,8576,9,5,3,16,18,1540,1
0,0,1,0,0,0,1,1,0,1,5228,6,5,0,10,12,165,0
0,0,1,1,0,1,1,0,1,1,16704,1,5,2,23,4,1760,2
0,0,0,1,0,1,0,0,1,0,8872,24,3,6,20,23,160,0
0,1,1,0,0,0,1,1,0,1,3898,3,5,4,11,14,170,0
0,1,0,0,1,0,0,1,0,0,3332,21,3,3,17,20,140,0
0,0,1,1,0,1,0,0,1,0,5608,21,5,1,10,17,435,1
0,0,1,1,0,1,0,0,1,0,13941,9,5,3,8,4,1215,1
0,1,0,1,0,1,1,0,1,1,9100,21,3,3,7,19,705,1
0,1,1,1,0,0,1,1,0,1,4878,15,6,5,17,19,155,0
0,0,0,1,0,1,1,0,1,1,6416,1,6,5,7,21,810,1
0,1,0,0,1,0,1,1,1,0,2017,12,5,6,5,7,90,0
0,0,1,1,0,1,1,0,1,1,10976,27,3,2,19,19,1475,2
0,0,1,1,0,1,0,0,1,0,10031,24,3,6,19,16,1235,1
0,0,0,1,0,1,0,0,1,0,4462,18,3,0,5,8,170,0
0,0,0,1,0,1,1,0,1,1,5073,1,4,0,7,12,275,1
0,0,0,1,1,0,0,1,0,0,4326,27,3,2,5,7,140,0
1,0,1,1,0,1,1,0,1,1,10161,21,3,3,7,19,705,1
0,0,0,1,1,0,1,1,1,0,3175,12,6,2,16,18,90,0
0,1,1,1,0,1,0,0,1,0,12312,24,3,6,20,9,770,1
0,0,1,1,0,1,1,0,1,1,12604,21,3,3,18,18,1470,2
0,1,0,1,0,1,1,0,1,1,10877,15,6,5,7,19,690,1
0,0,0,1,0,1,0,0,1,0,4226,18,5,5,6,10,240,1
0,0,1,1,0,1,1,0,1,1,5406,6,4,5,8,19,660,1
0,0,0,1,0,1,1,0,1,1,8618,15,5,2,2,7,325,1
0,0,0,1,0,1,0,0,1,0,4174,18,4,3,17,19,155,0
0,1,1,0,0,1,1,0,1,1,10651,1,6,5,14,19,310,1
0,0,1,1,0,1,1,0,1,1,5963,21,3,3,18,4,610,1
0,0,1,1,0,1,1,0,1,1,10368,12,6,2,9,12,1615,2
0,0,0,1,1,0,1,1,1,0,7681,6,3,2,15,23,435,1
0,1,0,1,0,1,1,0,1,1,7485,21,5,1,12,21,490,1
0,0,1,1,0,0,1,1,0,1,4544,3,4,2,15,18,175,0
0,1,0,0,0,1,0,0,1,0,4649,15,4,0,15,20,315,1
0,1,1,1,1,0,0,1,0,0,11982,12,5,6,17,20,140,0
0,0,1,1,1,0,1,1,1,0,4995,24,6,0,7,8,85,0
0,0,0,1,0,1,0,0,1,0,5069,9,5,3,8,13,290,1
0,1,0,0,0,1,0,0,1,0,3873,1,6,5,22,0,140,0
0,1,0,0,0,1,0,0,1,0,3873,27,4,5,22,0,140,0
0,0,1,0,0,1,1,0,1,1,8907,27,5,0,9,23,795,1
0,0,1,1,0,1,0,0,1,0,10844,9,6,6,21,16,1150,1
0,0,1,1,0,1,0,0,1,0,10844,15,5,2,21,19,1360,1
0,0,1,1,0,1,0,0,1,0,9663,6,5,0,21,12,890,1
0,0,1,1,0,1,1,0,1,1,13292,1,6,5,21,12,910,2
0,0,1,1,0,1,1,0,1,1,14441,12,6,2,5,12,425,2
